date,id,charter_type,name_legal,name,org_type,fed_district_code,city,country,state,fed_regulator2,lei,parent_id
20171231.0,1005655.0,200.0,RED RIVER STATE BANK,RED RIVER ST BK,1.0,9.0,HALSTAD,UNITED STATES,MN,FDIC,0,2142324.0
20171231.0,1005851.0,200.0,CEDAR RAPIDS STATE BANK,CEDAR RAPIDS ST BK,1.0,10.0,CEDAR RAPIDS,UNITED STATES,NE,FDIC,0,1065202.0
20171231.0,1006148.0,200.0,FARMERS STATE BANK,FARMERS ST BK,1.0,7.0,MARION,UNITED STATES,IA,FDIC,549300EXKS98GEONUS84,1200124.0
20171231.0,1006157.0,200.0,FARMERS STATE BANK OF HAMEL,FARMERS ST BK OF HAMEL,1.0,9.0,HAMEL,UNITED STATES,MN,FDIC,0,1006157.0
20171231.0,1006344.0,200.0,COLUMBIA NATIONAL BANK,COLUMBIA NB,1.0,8.0,COLUMBIA,UNITED STATES,IL,OCC,0,1022858.0
20171231.0,1006513.0,200.0,BANK OF THE BLUEGRASS AND TRUST CO.,BANK OF THE BLUEGRASS & TC,1.0,4.0,LEXINGTON,UNITED STATES,KY,FDIC,0,1244801.0
20171231.0,1006559.0,200.0,BANK STAR,BANK STAR,1.0,8.0,PACIFIC,UNITED STATES,MO,FDIC,0,1097445.0
20171231.0,1006577.0,320.0,SAGE BANK,SAGE BK,1.0,1.0,LOWELL,UNITED STATES,MA,FDIC,0,1006577.0
20171231.0,1006652.0,200.0,FRANKLIN STATE BANK & TRUST COMPANY,FRANKLIN ST B&TC,1.0,11.0,WINNSBORO,UNITED STATES,LA,FDIC,0,1109731.0
20171231.0,1006951.0,200.0,AIMBANK,AIMBANK,1.0,11.0,LITTLEFIELD,UNITED STATES,TX,FDIC,5493008ETO073AABH263,3183959.0
20171231.0,1007015.0,200.0,CENTRAL BANK & TRUST COMPANY,CENTRAL B&TC,1.0,4.0,LEXINGTON,UNITED STATES,KY,FDIC,0,2158156.0
20171231.0,1007051.0,200.0,TPNB BANK,TPNB BK,1.0,8.0,PARIS,UNITED STATES,MO,FRS,0,1099065.0
20171231.0,1007154.0,200.0,PROGRESSIVE BANK,PROGRESSIVE BK,1.0,11.0,MONROE,UNITED STATES,LA,FDIC,0,1108659.0
20171231.0,1007417.0,200.0,"FIRST NATIONAL BANK AND TRUST COMPANY,THE",FIRST NB&TC NEWTOWN,1.0,3.0,NEWTOWN,UNITED STATES,PA,OCC,0,1117491.0
20171231.0,1007659.0,200.0,BANK OF THE PRAIRIE,BANK OF THE PRAIRIE,1.0,10.0,OLATHE,UNITED STATES,KS,FDIC,0,1058624.0
20171231.0,1007734.0,200.0,BARWICK BANKING COMPANY,BARWICK BKG CO,1.0,6.0,BARWICK,UNITED STATES,GA,FDIC,0,1007734.0
20171231.0,1007752.0,200.0,FARMERS STATE BANK OF HARTLAND,FARMERS ST BK OF HARTLAND,1.0,9.0,HARTLAND,UNITED STATES,MN,FDIC,0,4523440.0
20171231.0,1007819.0,200.0,"FIDELITY DEPOSIT AND DISCOUNT BANK, THE",FIDELITY DEPOSIT & DISCOUNT BK,1.0,3.0,DUNMORE,UNITED STATES,PA,FDIC,0,2858773.0
20171231.0,1007846.0,200.0,FIRST MIDWEST BANK,FIRST MW BK,1.0,7.0,ITASCA,UNITED STATES,IL,FRS,KV8W1JTB8FZ821S5ED75,1208184.0
20171231.0,1007873.0,300.0,CROSS COUNTY SAVINGS BANK,CROSS CTY SVGS BK,6.0,2.0,FLUSHING,UNITED STATES,NY,FDIC,0,1007873.0
20171231.0,1007930.0,200.0,IROQUOIS FARMERS STATE BANK,IROQUOIS FARMERS ST BK,1.0,7.0,IROQUOIS,UNITED STATES,IL,FDIC,0,1205062.0
20171231.0,1007958.0,200.0,CLARKSON BANK,CLARKSON BK,1.0,10.0,CLARKSON,UNITED STATES,NE,FDIC,0,1057878.0
20171231.0,1008076.0,300.0,HADDON SAVINGS BANK,HADDON SVG BK,6.0,3.0,HADDON HEIGHTS,UNITED STATES,NJ,FDIC,0,1008076.0
20171231.0,1008151.0,200.0,BENDENA STATE BANK,BENDENA ST BK,1.0,10.0,BENDENA,UNITED STATES,KS,FDIC,0,1056648.0
20171231.0,1008209.0,200.0,"NATIONAL IRON BANK, THE",NATIONAL IRON BK,1.0,1.0,SALISBURY,UNITED STATES,CT,OCC,0,2606693.0
20171231.0,1008432.0,200.0,MERCHANTS AND MANUFACTURERS BANK,MERCHANTS & MANUFACTURERS BK,1.0,7.0,JOLIET,UNITED STATES,IL,FDIC,549300QWUZ3ZGKKC7W73,2022734.0
20171231.0,1008450.0,200.0,STATE BANK OF COLON,STATE BK OF COLON,1.0,10.0,COLON,UNITED STATES,NE,FDIC,0,1008450.0
20171231.0,1008553.0,200.0,COMMERCIAL BANK OF MOTT,COMMERCIAL BK OF MOTT,1.0,9.0,MOTT,UNITED STATES,ND,FDIC,0,2354592.0
20171231.0,1008674.0,320.0,READING CO-OPERATIVE BANK,READING CO-OP BK,6.0,1.0,READING,UNITED STATES,MA,FRS,549300BNF48S5Z88UL34,1008674.0
20171231.0,1008955.0,200.0,VALLEY PREMIER BANK,VALLEY PREMIER BK,1.0,9.0,HAWLEY,UNITED STATES,MN,FDIC,549300BQRQCIPWG06A21,2161437.0
20171231.0,1009055.0,200.0,STOCK GROWERS BANK,STOCK GROWERS BK,1.0,9.0,NAPOLEON,UNITED STATES,ND,FDIC,0,1127155.0
20171231.0,1009167.0,0.0,SAN FRANCISCO BRANCH,STANDARD CHARTERED BK SF BR,0.0,0.0,SAN FRANCISCO,UNITED STATES,CA,FRS,0,1009167.0
20171231.0,1009242.0,200.0,BTC BANK,BTC BK,1.0,10.0,BETHANY,UNITED STATES,MO,FDIC,549300YXOCZOXWKDIT11,1905009.0
20171231.0,1009354.0,200.0,SECURITY BANK OF KANSAS CITY,SECURITY BK OF KANSAS CITY,1.0,10.0,KANSAS CITY,UNITED STATES,KS,FDIC,0,1050712.0
20171231.0,1009756.0,200.0,GUARANTY STATE BANK AND TRUST COMPANY,GUARANTY ST B&TC,1.0,10.0,BELOIT,UNITED STATES,KS,FDIC,0,1064009.0
20171231.0,1009804.0,300.0,FARMINGTON BANK,FARMINGTON BK,1.0,1.0,FARMINGTON,UNITED STATES,CT,FDIC,5493003XRX2RA8ES6W23,3407598.0
20171231.0,1009840.0,200.0,MAYNARD SAVINGS BANK,MAYNARD SVG BK,1.0,7.0,MAYNARD,UNITED STATES,IA,FDIC,0,1204355.0
20171231.0,1010015.0,200.0,"CITIZENS BANK COMPANY, THE",CITIZENS BK CO,1.0,4.0,BEVERLY,UNITED STATES,OH,FDIC,0,1071856.0
20171231.0,1010462.0,0.0,SAN FRANCISCO BRANCH,BNP PARIBAS SF BR,0.0,0.0,SAN FRANCISCO,UNITED STATES,CA,FRS,0,1010462.0
20171231.0,1010574.0,200.0,AMERICAN COMMUNITY BANK OF INDIANA,AMERICAN CMNTY BK OF IN,1.0,7.0,SAINT JOHN,UNITED STATES,IN,FDIC,254900PS2KU65ZEUOA41,3848267.0
20171231.0,1011076.0,310.0,TOWN SQUARE BANK,TOWN SQUARE BK,1.0,4.0,ASHLAND,UNITED STATES,KY,OCC,0,4303969.0
20171231.0,1011432.0,200.0,"MOUNTAIN VALLEY BANK, N.A.",MOUNTAIN VALLEY BK NA,1.0,5.0,ELKINS,UNITED STATES,WV,OCC,0,1404641.0
20171231.0,1011526.0,200.0,CITY NATIONAL BANK OF WEST VIRGINIA,CITY NB OF WV,1.0,5.0,CHARLESTON,UNITED STATES,WV,OCC,549300KJZ82173UB3I21,1076262.0
20171231.0,1011553.0,200.0,"FIRST NATIONAL BANK OF BELOIT, THE",FIRST NB OF BELOIT,1.0,10.0,BELOIT,UNITED STATES,KS,OCC,0,1063244.0
20171231.0,1011638.0,200.0,PRIMESOUTH BANK,PRIMESOUTH BK,1.0,6.0,BLACKSHEAR,UNITED STATES,GA,FDIC,0,2135812.0
20171231.0,1011656.0,200.0,"STEARNS BANK OF HOLDINGFORD, NATIONAL ASSOCIATION",STEARNS BK HOLDINGFORD NA,1.0,9.0,HOLDINGFORD,UNITED STATES,MN,OCC,0,1427275.0
20171231.0,1011852.0,200.0,CULBERTSON BANK,CULBERTSON BK,1.0,10.0,CULBERTSON,UNITED STATES,NE,FDIC,0,1011852.0
20171231.0,1011955.0,200.0,FIRST UNITED BANK,FIRST UNITED BK,1.0,9.0,PARK RIVER,UNITED STATES,ND,FDIC,0,1140266.0
20171231.0,1012251.0,200.0,FIRST STATE BANK AND TRUST COMPANY,FIRST ST B&TC,1.0,11.0,CARTHAGE,UNITED STATES,TX,FDIC,0,2767512.0
20171231.0,1012457.0,200.0,ROLETTE STATE BANK,ROLETTE ST BK,1.0,9.0,ROLETTE,UNITED STATES,ND,FDIC,0,1012457.0
20171231.0,1012671.0,300.0,NVE BANK,NVE BK,1.0,2.0,ENGLEWOOD,UNITED STATES,NJ,FDIC,0,2460569.0
20171231.0,1013070.0,320.0,NORWOOD CO-OPERATIVE BANK,NORWOOD CO-OP BK,1.0,1.0,NORWOOD,UNITED STATES,MA,FDIC,54930034MXV88NNFY879,3960897.0
20171231.0,1013650.0,200.0,STATE BANK OF BERN,STATE BK OF BERN,1.0,10.0,BERN,UNITED STATES,KS,FDIC,0,1065190.0
20171231.0,1013744.0,200.0,PEOPLES SAVINGS BANK,PEOPLES SVG BK,1.0,7.0,MONTEZUMA,UNITED STATES,IA,FDIC,0,1200067.0
20171231.0,1013856.0,200.0,PANOLA NATIONAL BANK,PANOLA NB,1.0,11.0,CARTHAGE,UNITED STATES,TX,OCC,0,2860918.0
20171231.0,1014059.0,200.0,SOUTHWEST BANK OF WEATHERFORD,SOUTHWEST BK OF WEATHERFORD,1.0,10.0,WEATHERFORD,UNITED STATES,OK,FRS,0,2908230.0
20171231.0,1014125.0,200.0,BANK OF CHARLES TOWN,BANK OF CHARLES TOWN,1.0,5.0,CHARLES TOWN,UNITED STATES,WV,FDIC,549300ODM8A5T4RHPY32,2234920.0
20171231.0,1014246.0,200.0,CEDAR VALLEY BANK & TRUST,CEDAR VALLEY B&TC,1.0,7.0,LA PORTE CITY,UNITED STATES,IA,FDIC,0,1363962.0
20171231.0,1014255.0,200.0,STATE BANK OF JEFFERS,STATE BK OF JEFFERS,1.0,9.0,JEFFERS,UNITED STATES,MN,FDIC,0,1014255.0
20171231.0,1014376.0,300.0,CITIZENS SAVINGS BANK,CITIZENS SVG BK,6.0,6.0,BOGALUSA,UNITED STATES,LA,FDIC,0,1014376.0
20171231.0,1014451.0,200.0,AMERICAN EXCHANGE BANK,AMERICAN EXCH BK,1.0,10.0,ELMWOOD,UNITED STATES,NE,FRS,0,1061950.0
20171231.0,1014554.0,200.0,STATE BANK OF BOTTINEAU,STATE BK OF BOTTINEAU,1.0,9.0,BOTTINEAU,UNITED STATES,ND,FDIC,0,1127436.0
20171231.0,1014657.0,200.0,NEW ERA BANK,NEW ERA BK,1.0,8.0,FREDERICKTOWN,UNITED STATES,MO,FDIC,0,1119628.0
20171231.0,1014853.0,200.0,CITIZENS BANK OF KANSAS,CITIZENS BK OF KS,1.0,10.0,KINGMAN,UNITED STATES,KS,FRS,549300C4ZH7G6OB81F33,1061987.0
20171231.0,1014965.0,200.0,"FIRST NATIONAL BANK OF PADUCAH, THE",FIRST NB OF PADUCAH,1.0,11.0,PADUCAH,UNITED STATES,TX,OCC,0,2341565.0
20171231.0,1015243.0,200.0,CENTRAL BANK OF LAKE OF THE OZARKS,CENTRAL BK OF LK OF THE OZARKS,1.0,8.0,OSAGE BEACH,UNITED STATES,MO,FRS,0,1094314.0
20171231.0,1015252.0,200.0,LEA COUNTY STATE BANK,LEA CTY ST BK,1.0,11.0,HOBBS,UNITED STATES,NM,FRS,0,2148586.0
20171231.0,1015270.0,310.0,HOME BANK SB,HOME BK SB,6.0,7.0,MARTINSVILLE,UNITED STATES,IN,OCC,0,1015270.0
20171231.0,1015458.0,200.0,FIRST STATE BANK OF KIESTER,FIRST ST BK KIESTER,1.0,9.0,KIESTER,UNITED STATES,MN,FDIC,0,1121957.0
20171231.0,1015467.0,200.0,CROCKETT NATIONAL BANK,CROCKETT NB,1.0,11.0,SAN ANTONIO,UNITED STATES,TX,OCC,549300TJWSU1V4GWUL60,1141861.0
20171231.0,1015560.0,200.0,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA), NATIONAL ASSOCIATION",INDUSTRIAL & CMRL BK,1.0,2.0,NEW YORK,UNITED STATES,NY,OCC,0,1015560.0
20171231.0,1015832.0,200.0,BANK OF EARLY,BANK OF EARLY,1.0,6.0,BLAKELY,UNITED STATES,GA,FDIC,0,2037569.0
20171231.0,1015841.0,200.0,COMMUNITY BANK & TRUST COMPANY,COMMUNITY B&TC,1.0,7.0,MUSCATINE,UNITED STATES,IA,FDIC,0,1201448.0
20171231.0,1015850.0,200.0,LAKE ELMO BANK,LAKE ELMO BK,1.0,9.0,LAKE ELMO,UNITED STATES,MN,FDIC,549300B934MYWT57IX38,2360043.0
20171231.0,1016174.0,310.0,OZARKS FEDERAL SAVINGS AND LOAN ASSOCIATION,OZARKS FS&LA,6.0,8.0,FARMINGTON,UNITED STATES,MO,OCC,0,1016174.0
20171231.0,1016231.0,200.0,MOUNTAIN COMMERCE BANK,MOUNTAIN CMRC BK,1.0,6.0,KNOXVILLE,UNITED STATES,TN,FDIC,0,3416965.0
20171231.0,1016259.0,200.0,"BENNINGTON STATE BANK, THE",BENNINGTON ST BK,1.0,10.0,SALINA,UNITED STATES,KS,FDIC,0,1051906.0
20171231.0,1016558.0,200.0,GENERATIONS BANK,GENERATIONS BK,1.0,10.0,EXETER,UNITED STATES,NE,FDIC,0,4195294.0
20171231.0,1016718.0,200.0,JACKSON COUNTY BANK,JACKSON CNTY BK,1.0,4.0,MC KEE,UNITED STATES,KY,FDIC,0,1016718.0
20171231.0,1016848.0,200.0,COUNTY BANK,COUNTY BK,1.0,10.0,BRUNSWICK,UNITED STATES,MO,FDIC,0,1067877.0
20171231.0,1016857.0,200.0,CITIZENS BANK OF LAS CRUCES,CITIZENS BK,1.0,11.0,LAS CRUCES,UNITED STATES,NM,FDIC,549300L5PE7ZGYRW5Q15,1105078.0
20171231.0,1016941.0,200.0,INTERCITY STATE BANK,INTERCITY ST BK,1.0,7.0,SCHOFIELD,UNITED STATES,WI,FDIC,5493002JV15GSVFKZW34,1124163.0
20171231.0,1017425.0,200.0,"KILLBUCK SAVINGS BANK COMPANY, THE",KILLBUCK SVGS BK CO,1.0,4.0,KILLBUCK,UNITED STATES,OH,FRS,0,2010759.0
20171231.0,1017555.0,200.0,FIRST COMMUNITY BANK,FIRST CMNTY BK,1.0,9.0,LESTER PRAIRIE,UNITED STATES,MN,FDIC,0,1125058.0
20171231.0,1017564.0,200.0,COMMERCIAL STATE BANK,COMMERCIAL ST BK,1.0,11.0,PALMER,UNITED STATES,TX,FDIC,0,2251132.0
20171231.0,1017854.0,200.0,"FARMERS STATE BANK OF BLUE MOUND, THE",FARMERS ST BK OF BLUE MOUND,1.0,10.0,BLUE MOUND,UNITED STATES,KS,FDIC,0,1055865.0
20171231.0,1017939.0,200.0,UNITED COMMUNITY BANK,UNITED CMNTY BK,1.0,6.0,BLAIRSVILLE,UNITED STATES,GA,FDIC,T68X8LLAQYRNDV034K14,1249347.0
20171231.0,1017957.0,200.0,CENTER NATIONAL BANK,CENTER NB,1.0,9.0,LITCHFIELD,UNITED STATES,MN,OCC,5493008LABVG9QJ78G04,1246494.0
20171231.0,1018927.0,300.0,1ST SECURITY BANK OF WASHINGTON,1ST SCTY BK OF WA,1.0,12.0,MOUNTLAKE TERRACE,UNITED STATES,WA,FDIC,5493003T5D4N1CM46J77,4347208.0
20171231.0,1157415.0,200.0,STATE BANK OF TEXAS,STATE BK OF TX,1.0,11.0,DALLAS,UNITED STATES,TX,FDIC,549300R1VV53RGPW1Q44,3308677.0
20171231.0,1157424.0,0.0,NEW YORK BRANCH,SKANDINAVISKA ENSKILDA NY BR,0.0,0.0,NEW YORK,UNITED STATES,NY,FRS,0,1157424.0
20171231.0,1158878.0,200.0,CHARLOTTE STATE BANK & TRUST,CHARLOTTE ST B&TC,1.0,6.0,PORT CHARLOTTE,UNITED STATES,FL,FDIC,0,1081239.0
20171231.0,1160509.0,200.0,PREMIER BANK OF THE SOUTH,PREMIER BK OF THE S,1.0,6.0,GOOD HOPE,UNITED STATES,AL,FDIC,0,2226484.0
20171231.0,1160518.0,0.0,UBS AG MIAMI BRANCH,UBS AG MIAMI BR,0.0,0.0,MIAMI,UNITED STATES,FL,OCC,0,1160518.0
20171231.0,1160853.0,250.0,"BREMER TRUST, NATIONAL ASSOCIATION",BREMER TR NA,1.0,0.0,SAINT CLOUD,UNITED STATES,MN,OCC,0,1020180.0
20171231.0,1161029.0,200.0,XENITH BANK,XENITH BK,1.0,5.0,RICHMOND,UNITED STATES,VA,FRS,0,3012554.0
20171231.0,1161216.0,200.0,NORTHMARK BANK,NORTHMARK BK,1.0,1.0,NORTH ANDOVER,UNITED STATES,MA,FDIC,0,1161216.0
20171231.0,1162017.0,200.0,UNITED SECURITY BANK,UNITED SCTY BK,1.0,12.0,FRESNO,UNITED STATES,CA,FRS,0,3015975.0
20171231.0,1163162.0,0.0,LOS ANGELES BRANCH,SUMITOMO MITSUI BKG CORP LA BR,0.0,0.0,LOS ANGELES,UNITED STATES,CA,FRS,0,1163162.0
20171231.0,1163283.0,300.0,"CITIZENS BANK AND TRUST, INC.",CITIZENS B&TC,1.0,6.0,TRENTON,UNITED STATES,GA,OCC,0,3839313.0
20171231.0,1169650.0,200.0,AMERASIA BANK,AMERASIA BK,1.0,2.0,FLUSHING,UNITED STATES,NY,FDIC,0,1169650.0
20171231.0,1176881.0,300.0,"BEAL BANK, SSB",BEAL BK SSB,1.0,11.0,PLANO,UNITED STATES,TX,FDIC,254900ICWLL3VTTY6063,3818804.0
20171231.0,1176920.0,200.0,COMMUNITY STATE BANK,COMMUNITY ST BK,1.0,10.0,HENNESSEY,UNITED STATES,OK,FDIC,0,1249749.0
20171231.0,1186965.0,200.0,ENGLEWOOD BANK & TRUST,ENGLEWOOD B&TC,1.0,6.0,ENGLEWOOD,UNITED STATES,FL,FDIC,0,1081239.0
20171231.0,1187001.0,200.0,INTERBANK,INTERBANK,1.0,10.0,OKLAHOMA CITY,UNITED STATES,OK,FRS,549300T2PYPUFN0IWJ63,2233950.0
20171231.0,1187551.0,200.0,"BANKERS' BANK OF KENTUCKY, INC., THE",BANKERS BK OF KY,1.0,8.0,FRANKFORT,UNITED STATES,KY,FRS,0,1248005.0
20171231.0,1188101.0,0.0,NEW YORK BRANCH,GUNMA BANK NY BR,0.0,0.0,NEW YORK,UNITED STATES,NY,FRS,0,1188101.0
20171231.0,1188772.0,200.0,FIRST COMMUNITY BANK OF TENNESSEE,FIRST CMNTY BK OF TN,1.0,6.0,SHELBYVILLE,UNITED STATES,TN,FDIC,549300JRILZK0V54TR93,2016340.0
20171231.0,1188987.0,200.0,PEOPLES INDEPENDENT BANK,PEOPLES INDEP BK,1.0,6.0,BOAZ,UNITED STATES,AL,FDIC,0,1918755.0
20171231.0,1189993.0,200.0,"COLUMBIA BANK, THE",COLUMBIA BK,1.0,5.0,COLUMBIA,UNITED STATES,MD,FDIC,549300D1R5SJ6KWBXT17,1117129.0
20171231.0,1190476.0,200.0,ENTERPRISE BANK & TRUST,ENTERPRISE B&TC,1.0,8.0,CLAYTON,UNITED STATES,MO,FDIC,K0ZDN2CBIQC0EHBKNK35,2303910.0
20171231.0,1191352.0,200.0,WAYCROSS BANK & TRUST,WAYCROSS B&TC,1.0,6.0,WAYCROSS,UNITED STATES,GA,FDIC,0,1493636.0
20171231.0,1191482.0,200.0,COUNTRY BANK,COUNTRY BK,1.0,2.0,NEW YORK,UNITED STATES,NY,FDIC,0,3200230.0
20171231.0,1198605.0,200.0,REPUBLIC BANK & TRUST,REPUBLIC BK & TR,1.0,10.0,NORMAN,UNITED STATES,OK,FDIC,0,3488485.0
20171231.0,1211371.0,200.0,SARATOGA NATIONAL BANK AND TRUST COMPANY,SARATOGA NB&TC,1.0,2.0,SARATOGA SPRINGS,UNITED STATES,NY,OCC,0,1048812.0
20171231.0,1212761.0,0.0,NEW YORK AGENCY,P T BK RAKYAT INDONESIA NY AGY,0.0,0.0,NEW YORK,UNITED STATES,NY,FRS,0,1212761.0
20171231.0,1216022.0,300.0,SYNCHRONY BANK,SYNCHRONY BK,1.0,12.0,DRAPER,UNITED STATES,UT,OCC,549300UATVPGSLE43Z27,4504654.0
20171231.0,1216321.0,200.0,REPUBLIC FIRST BANK DBA REPUBLIC BANK,DBA REPUBLIC BANK,1.0,3.0,PHILADELPHIA,UNITED STATES,PA,FDIC,0,1398807.0
20171231.0,1216826.0,200.0,SILVERGATE BANK,SILVERGATE BK,1.0,12.0,LA JOLLA,UNITED STATES,CA,FRS,ZXZDWBXF4U47HEP2EO46,3695667.0
20171231.0,1218361.0,0.0,LOS ANGELES BRANCH,BANK OF CHINA LA BR,0.0,0.0,LOS ANGELES,UNITED STATES,CA,OCC,0,1218361.0
20171231.0,1218446.0,200.0,BANKERS' BANK OF KANSAS,BANKERS BK OF KS,1.0,10.0,WICHITA,UNITED STATES,KS,FRS,0,1250754.0
20171231.0,1222519.0,200.0,FIRST METRO BANK,FIRST METRO BK,1.0,6.0,MUSCLE SHOALS,UNITED STATES,AL,FDIC,0,1980846.0
20171231.0,1222948.0,200.0,PRAIRIE STATE BANK & TRUST,PRAIRIE ST B&TC,1.0,7.0,SPRINGFIELD,UNITED STATES,IL,FDIC,2549001E11O22GGBEL86,1095414.0
20171231.0,1222957.0,0.0,NEW YORK BRANCH,DNB BK ASA NY BR,0.0,0.0,NEW YORK,UNITED STATES,NY,FRS,0,1222957.0
20171231.0,1225752.0,200.0,COMMERCIAL BANK,COMMERCIAL BK,1.0,8.0,SAINT LOUIS,UNITED STATES,MO,FDIC,0,3101560.0
20171231.0,1225761.0,200.0,WELLS FARGO FINANCIAL NATIONAL BANK,WELLS FARGO FNCL NB,1.0,12.0,LAS VEGAS,UNITED STATES,NV,OCC,0,2741679.0
20171231.0,1225798.0,300.0,PORT RICHMOND SAVINGS,PORT RICHMOND SVG,6.0,3.0,PHILADELPHIA,UNITED STATES,PA,FDIC,0,1225798.0
20171231.0,1228034.0,200.0,FIRST BANK & TRUST COMPANY,FIRST B&TC,1.0,10.0,DUNCAN,UNITED STATES,OK,FDIC,0,1228034.0
20171231.0,1229198.0,200.0,"UNIVERSITY NATIONAL BANK OF LAWRENCE, THE",UNIVERSITY NB OF LAWRENCE,1.0,10.0,LAWRENCE,UNITED STATES,KS,OCC,54930063PJNFEYHR0X38,1918120.0
20171231.0,1293078.0,200.0,PEOPLES BANK,PEOPLES BK,1.0,11.0,PARIS,UNITED STATES,TX,FDIC,0,1406953.0
20171231.0,1356768.0,200.0,ENTERPRISE BANK AND TRUST COMPANY,ENTERPRISE B&TC,1.0,1.0,LOWELL,UNITED STATES,MA,FDIC,0,2461016.0
20171231.0,1358137.0,0.0,NEW YORK BRANCH,MASHREQBANK PSC NY BR,0.0,0.0,NEW YORK,UNITED STATES,NY,FRS,0,1358137.0
20171231.0,1368604.0,0.0,NEW YORK AGENCY,BANCO LATINOAMERICANO NY AGY,0.0,0.0,WHITE PLAINS,UNITED STATES,NY,FRS,0,1368604.0
20171231.0,1369870.0,250.0,FIRST FINANCIAL TRUST NATIONAL ASSOCIATION,FIRST FNCL TR NA,1.0,0.0,WELLESLEY,UNITED STATES,MA,OCC,0,4466912.0
20171231.0,1377521.0,200.0,"MERCHANTS BANK OF CALIFORNIA, NATIONAL ASSOCIATION",MERCHANTS BK OF CA NA,1.0,12.0,CARSON,UNITED STATES,CA,OCC,0,1377521.0
20171231.0,1386251.0,200.0,BANCFIRST,BANCFIRST,1.0,10.0,OKLAHOMA CITY,UNITED STATES,OK,FDIC,549300MNZECUR067HB12,1133286.0
20171231.0,1387203.0,200.0,LIBERTY BANK MINNESOTA,LIBERTY BK MN,1.0,9.0,SAINT CLOUD,UNITED STATES,MN,FRS,549300DM47883NLNBK72,3800658.0
20171231.0,1387605.0,200.0,NORTHWEST BANK,NORTHWEST BK,1.0,7.0,SPENCER,UNITED STATES,IA,FDIC,549300RBJCM5B02O5U05,1978713.0
20171231.0,1390324.0,200.0,STANDING STONE BANK,STANDING STONE BK,1.0,4.0,LANCASTER,UNITED STATES,OH,FDIC,0,3338692.0
20171231.0,1391778.0,200.0,COMENITY BANK,COMENITY BK,1.0,3.0,WILMINGTON,UNITED STATES,DE,FDIC,0,1391778.0
20171231.0,1394621.0,200.0,METRO BANK,METRO BK,1.0,6.0,PELL CITY,UNITED STATES,AL,FDIC,0,1394621.0
20171231.0,1394676.0,340.0,AMERICAN EXPRESS CENTURION BANK,AMERICAN EXPRESS CENTURION BK,1.0,12.0,SALT LAKE CITY,UNITED STATES,UT,FDIC,2MTSQ5CCMGGQ8GQ49R43,1275216.0
20171231.0,1395374.0,0.0,SILICON VALLEY BRANCH,MEGA INTL CMRL SILICON VALL BR,0.0,0.0,SAN JOSE,UNITED STATES,CA,FRS,0,1395374.0
20171231.0,1396764.0,200.0,"BERKSHIRE BANK, THE",BERKSHIRE BK,1.0,2.0,NEW YORK,UNITED STATES,NY,FDIC,0,2728157.0
20171231.0,1397471.0,200.0,BANK OF LITTLE ROCK,BANK OF LITTLE ROCK,1.0,8.0,LITTLE ROCK,UNITED STATES,AR,FRS,0,2617082.0
20171231.0,1401387.0,200.0,OLD LINE BANK,OLD LINE BK,1.0,5.0,BOWIE,UNITED STATES,MD,FDIC,549300541HUKI2R50N92,3200221.0
20171231.0,1401891.0,200.0,VALLEY BANK OF GLASGOW,VALLEY BK GLASGOW,1.0,9.0,GLASGOW,UNITED STATES,MT,FRS,0,2807100.0
20171231.0,1402384.0,200.0,NORTH ALABAMA BANK,NORTH AL BK,1.0,6.0,HAZEL GREEN,UNITED STATES,AL,FDIC,0,3711857.0
20171231.0,1404481.0,200.0,BANK OF WALTERBORO,BANK OF WALTERBORO,1.0,5.0,WALTERBORO,UNITED STATES,SC,FDIC,0,2352842.0
20171231.0,1404883.0,200.0,BURLING BANK,BURLING BK,1.0,7.0,CHICAGO,UNITED STATES,IL,FDIC,0,4352444.0
20171231.0,1404940.0,200.0,BANK OF NEW CASTLE,BANK OF NEW CASTLE,1.0,3.0,NEW CASTLE,UNITED STATES,DE,FDIC,0,3846375.0
20171231.0,1407932.0,200.0,FULTON BANK OF NEW JERSEY,FULTON BK OF NJ,1.0,3.0,MOUNT LAUREL,UNITED STATES,NJ,FDIC,8VPESZVIXN83ENVWIB56,1117129.0
20171231.0,1411032.0,200.0,INLAND NORTHWEST BANK,INLAND NW BK,1.0,12.0,SPOKANE,UNITED STATES,WA,FDIC,549300XLP0L8LF7ANW71,2088329.0
20171231.0,1412619.0,200.0,1ST CONSTITUTION BANK,1ST CONSTITUTION BK,1.0,2.0,CRANBURY,UNITED STATES,NJ,FDIC,0,2784920.0
20171231.0,1412712.0,200.0,"COMMUNITY WEST BANK, NATIONAL ASSOCIATION",COMMUNITY WEST BK NA,1.0,12.0,GOLETA,UNITED STATES,CA,OCC,0,2626299.0
20171231.0,1414819.0,200.0,HELM BANK USA,HELM BK USA,1.0,6.0,MIAMI,UNITED STATES,FL,FDIC,0,1414819.0
20171231.0,1415955.0,0.0,NEW YORK BRANCH,CHANG HWA CMRL BK NY BR,0.0,0.0,NEW YORK,UNITED STATES,NY,FRS,0,1415955.0
20171231.0,1416279.0,300.0,"PRUDENTIAL BANK AND TRUST, FSB",PRUDENTIAL BK & TR FSB,1.0,1.0,HARTFORD,UNITED STATES,CT,OCC,0,1416279.0
