activity_year_x,upper,tax_id,agency_code_x,id_2017,respondent_rssd,respondent_name_x,respondent_state_x,respondent_city_x,assets,other_lender_code,parent_rssd,parent_name,topholder_rssd,topholder_name,activity_year_y,calendar_quarter,lei,agency_code_y,respondent_name_y,respondent_state_y,respondent_city_y,respondent_zip_code,lar_count
2021,549300VP1VKDLSCAH317,36-0706170,3,647432,647432,Oxford Bank & Trust,IL,Oak Brook,614673,-1,1248032,,1248032,OXFORD FINANCIAL CORPORATION,2021,4,549300VP1VKDLSCAH317,3,Oxford Bank & Trust,IA,North Liberty,52317,2170
2021,254900639EOJ1QZC2567,27-2499211,2,947776,947776,Charles River Bank,MA,Medway,256886,0,3966031,,3966022,"CHARLES RIVER BANCORP, MHC",2021,4,254900639EOJ1QZC2567,2,CHARLES RIVER BANK,MA,MEDWAY,02053,262
2021,549300AX5UMUZ61L1X54,23-1278971,5,7997,7997,UTILITIES EMPLOYEES CREDIT UNION,PA,Wyomissing,1240524,0,-1,,-1,,2021,4,549300AX5UMUZ61L1X54,5,Utilities Employees Credit Union,PA,Wyomissing,19610,747
2021,5493003CEZ9JGZYJ4J88,64-0117340,3,118736,118736,Bank of Yazoo City,MS,Yazoo City,239217,0,1083402,,1083402,YAZOO CAPITAL CORPORATION,2021,4,5493003CEZ9JGZYJ4J88,3,Bank Of Yazoo,MS,Yazoo City,39194-4209,160
2021,549300ODM8A5T4RHPY32,55-0118850,3,1014125,1014125,Bank of Charles Town,WV,Charles Town,515715,0,2234920,,2234920,"POTOMAC BANCSHARES, INC.",2021,4,549300ODM8A5T4RHPY32,3,BANK OF CHARLES TOWN,WV,CHARLES TOWN,25414,190
2021,5493004UNRG4PWDF2K60,13-5562114,5,755878,755878,AFFINITY,NJ,Basking Ridge,3529015,0,-1,,-1,,2021,4,5493004UNRG4PWDF2K60,5,Affinity Federal Credit Union,NJ,Basking Ridge,08720,3845
2021,5493002GOGIUXB84JB89,37-0573575,1,145545,145545,First National Bank of Waterloo,IL,Waterloo,491832,0,1135404,,1135404,"FIRST WATERLOO BANCSHARES, INC.",2021,4,5493002GOGIUXB84JB89,1,First National Bank of Waterloo,IL,Waterloo,62298,703
2021,254900TGS0SDEDP36K37,26-2904689,3,3599804,3599804,Great Nations Bank,OK,Norman,65839,0,-1,,-1,,2021,4,254900TGS0SDEDP36K37,3,Great Nations Bank,OK,Norman,73071,4
2021,254900S1MZBA1L5LZF88,23-7100361,5,65586,65586,LUFTHANSA EMP.,NY,East Meadow,97733,0,-1,,-1,,2021,4,254900S1MZBA1L5LZF88,5,LUFTHANSA EMPLOYEE FEDERAL CREDIT UNION,NY,EAST MEADOW,11554,4
2021,549300S347HTLHLOC775,14-1667104,7,5163142,5163142,"FIRST CREDIT CORPORATION OF NEW YORK, INC.",NY,NEW YORK,-1,3,-1,,-1,,2021,4,549300S347HTLHLOC775,7,"First Credit Corporation of NY, Inc.",NY,Gloversville,12078,1454
2021,549300YJQ7L8XG0WT572,31-0859064,5,871787,871787,CINFED Federal Credit Union,OH,Cincinnati,498507,0,-1,,-1,,2021,4,549300YJQ7L8XG0WT572,5,Cinfed Federal Credit Union,OH,Cincinnati,45209-0000,931
2021,4LJGQ9KJ9S0CP4B1FY29,61-0354170,3,317342,317342,Stock Yards Bank & Trust Company,KY,Louisville,3720038,0,1249730,,1249730,"STOCK YARDS BANCORP, INC.",2021,4,4LJGQ9KJ9S0CP4B1FY29,3,Stock Yards Bank and Trust Co,KY,Louisville,40206,3238
2021,549300PH1RMZ3NKH2953,61-0297243,2,618740,618740,"FIELD & MAIN BANK, INC.",KY,HENDERSON,471940,0,4353049,,4353049,"FIELD & MAIN BANCORP, INC.",2021,4,549300PH1RMZ3NKH2953,2,FIELD & MAIN BANK,KY,HENDERSON,42420,409
2021,549300E05TZE9VHI0I91,35-0631260,1,857875,857875,"Mid-Southern Savings Bank, FSB",IN,Salem,208372,0,5213074,,5213074,"MID-SOUTHERN BANCORP, INC",2021,4,549300E05TZE9VHI0I91,1,Mid-Southern Savings Bank,IN,Salem,47167,124
2021,549300WETW159N5QFR97,23-1466903,5,289999,289999,FIRST CAPITAL Federal Credit Union,PA,York,211934,0,-1,,-1,,2021,4,549300WETW159N5QFR97,5,FIRST CAPITAL FEDERAL CREDIT UNION,PA,YORK,17404-0746,551
2021,549300KDR80I1ELW8D36,91-2006136,7,91-2006136,-1,"Northwest Farm Credit Services, FLCA",WA,Spokane,-1,3,-1,,-1,,2021,4,549300KDR80I1ELW8D36,7,"NORTHWEST FARM CREDIT SERVICES, FLCA",WA,SPOKANE,99224,1366
2021,549300TZUUEG8RUJI536,86-0741955,7,3876318,3876318,LHM FINANCIAL CORPORATION,AZ,PHOENIX,-1,3,-1,,-1,,2021,4,549300TZUUEG8RUJI536,7,LHM FINANCIAL CORPORATION,AZ,SCOTTSDALE,85254,4447
2021,549300G0QSZVT1E3RS89,14-0553610,1,214106,214106,The Bank of Greene County,NY,Catskill,1439651,0,2728607,,2728595,"GREENE COUNTY BANCORP, MHC",2021,4,549300G0QSZVT1E3RS89,1,THE BANK OF GREENE COUNTY,NY,CATSKILL,12414,748
2021,5493002B2O407LCTBX72,39-0978524,3,457752,457752,Coulee Bank,WI,La Crosse,386378,0,1126989,,1126989,"COULEE BANCSHARES, INC.",2021,4,5493002B2O407LCTBX72,3,Coulee Bank,WI,La Crosse,54601,611
2021,549300OH0GCHTF3S7J46,20-2684905,7,4324991,4324991,CHOICE LENDING CORP.,CA,VICTORVILLE,-1,3,-1,,-1,,2021,4,549300OH0GCHTF3S7J46,7,Choice Lending Corporation,CA,Victorville,92395,346
2021,549300W8MJBUGW3ZLQ95,73-0784198,5,148890,148890,WEOKIE,OK,Oklahoma City,1188467,0,-1,,-1,,2021,4,549300W8MJBUGW3ZLQ95,5,WEOKIE Federal Credit Union,OK,Oklahoma City,73127,1424
2021,549300Y817BTHHMVNH95,30-0382471,7,30-0382471,-1,PILGRIM MORTGAGE LLC,TX,SAN ANTONIO,-1,3,-1,,-1,,2021,4,549300Y817BTHHMVNH95,7,Pilgrim Mortgage LLC,TX,San Antonio,78232,2193
2021,549300M63SGBHKKBOE21,72-0155250,3,535034,535034,Landmark Bank,LA,Clinton,141820,0,1085460,,1085460,"CLINTON BANCSHARES, INC.",2021,4,549300M63SGBHKKBOE21,3,Landmark Bank,LA,CLINTON,70722,106
2021,549300IB375I8TZ2FA87,02-0182460,3,653134,653134,Farmers-Merchants Bank & Trust Company,LA,Breaux Bridge,334893,0,-1,,-1,,2021,4,549300IB375I8TZ2FA87,3,Farmers-Merchants Bank and Trust,LA,"Breaux Bridge, LA",70517,251
2021,549300CR6ELPCYKQRB34,23-1107072,3,641775,641775,Prudential Bank,PA,Philadelphia,1295401,0,3314584,,3314584,"PRUDENTIAL BANCORP, INC.",2021,4,549300CR6ELPCYKQRB34,3,Prudential Bank,PA,Huntingdon Valley,19006,201
2021,5493000IIYWBLONJVJ30,26-1193089,7,,-1,ROUNDPOINT MORTGAGE SERVICING CORPORATION,DE,WILMINGTON,-1,3,-1,,-1,,2021,4,5493000IIYWBLONJVJ30,7,RoundPoint Mortgage Servicing Corporation,SC,Fort Mill,29715,7617
2021,254900158KALQ2PWDU44,14-0458765,2,645317,645317,The Adirondack Trust Company,NY,Saratoga Springs,1237461,0,-1,,3138267,"ADIRONDACK TRUST COMPANY EMPLOYEE STOCK OWNERSHIP TRUST, THE",2021,4,254900158KALQ2PWDU44,2,THE ADIRONDACK TRUST COMPANY,NY,SARATOGA SPRINGS,12866,428
2021,549300V1GCCNY7J42I93,74-2231534,2,528960,528960,Texas Community Bank,TX,Laredo,1475841,0,3211012,,3211012,"VISION BANCSHARES, INC.",2021,4,549300V1GCCNY7J42I93,2,Texas Community Bank,TX,Laredo,78045,190
2021,549300AZBM8V8SE0IT33,61-0654642,5,751085,751085,"PARK COMMUNITY CREDIT UNION, INC.",KY,Louisville,975232,0,-1,,-1,,2021,4,549300AZBM8V8SE0IT33,5,PARK COMMUNITY CREDIT UNION,KY,LOUISVILLE,40299,1091
2021,5493005VBGFDRV6FSU19,99-0073431,5,249377,249377,HAWAII STATE FEDERAL CREDIT UNION,HI,Honolulu,1763409,0,-1,,-1,,2021,4,5493005VBGFDRV6FSU19,5,Hawaii State Federal Credit Union,HI,Honolulu,96813,2306
2021,549300XZNW8Y7BOTQ597,31-0375911,3,367178,367178,Miami Savings Bank,OH,Hamilton,129517,0,-1,,-1,,2021,4,549300XZNW8Y7BOTQ597,3,Miami Savings Bank,OH,Miamitown,45041,134
2021,5493001QR7MEE12WC276,45-3655786,7,,-1,BAYPORT FUNDING LLC,NY,GREAT NECK,-1,3,-1,,-1,,2021,4,5493001QR7MEE12WC276,7,Bayport Funding LLC,NY,Great Neck,11021,268
2021,549300PGWM7M3DKQ1F43,31-6077716,5,636995,636995,BRIDGE,OH,Columbus,90047,0,-1,,-1,,2021,4,549300PGWM7M3DKQ1F43,5,Bridge Credit Union,OH,Columbus,43223,98
2021,549300I3PFIO81O8JD40,03-0286322,3,333203,333203,Union Bank,VT,Morristown,872287,0,1114940,,1114940,"UNION BANKSHARES, INC.",2021,4,549300I3PFIO81O8JD40,3,Union Bank,VT,Morrisville,05661,1624
2021,2549003VS9H74R09MO48,41-0415875,5,657794,657794,Star Choice Credit Union,MN,Bloomington,64237,0,-1,,-1,,2021,4,2549003VS9H74R09MO48,5,Star Choice Credit Union,MN,Bloomington,55431,85
2021,549300DT7WZ1SOTNFJ62,43-0231490,2,169653,169653,First Bank,MO,Creve Coeur,6166684,0,1029286,,1118797,FB CORPORATION,2021,4,549300DT7WZ1SOTNFJ62,2,FIRST BANK,MO,HAZELWOOD,63042,6309
2021,549300TYBI78RNWPFB28,47-2559616,5,66873,66873,AMERICAN EAGLE FINANCIAL CREDIT UNION,CT,EAST HARTFORD,2045639,0,-1,,-1,,2021,4,549300TYBI78RNWPFB28,5,AMERICAN EAGLE FCU,CT,EAST HARTFORD,06108,2810
2021,549300K0WZYZ4I41CZ29,35-6025844,5,472698,472698,BEACON CREDIT UNION,IN,WABASH,1260999,0,-1,,-1,,2021,4,549300K0WZYZ4I41CZ29,5,Beacon Credit Union,IN,Wabash,46992,875
2021,549300J1JK4OE41PLT95,64-0134511,3,29636,29636,"The Citizens Bank of Philadelphia, Mississippi",MS,Philadelphia,1195261,0,1083475,,1083475,CITIZENS HOLDING COMPANY,2021,4,549300J1JK4OE41PLT95,3,THE CITIZENS BANK,MS,PHILADELPHIA,39350,341
2021,549300UI713YO3L6SF02,24-0840764,5,185989,185989,HORIZON Federal Credit Union,PA,Williamsport,78033,0,-1,,-1,,2021,4,549300UI713YO3L6SF02,5,Horizon Federal Credit Union,PA,Williamsport,17701,524
2021,549300JQGT4VX22XJ495,31-4271820,2,498317,498317,The Ohio Valley Bank Company,OH,Gallipolis,998211,0,2012436,,2012436,OHIO VALLEY BANC CORP.,2021,4,549300JQGT4VX22XJ495,2,The Ohio Valley Bank Company,OH,Gallipolis,45631,593
2021,254900W66Q12I4MV8X83,38-1401260,5,554099,554099,OMNI Community Credit Union,MI,Battle Creek,423516,0,-1,,-1,,2021,4,254900W66Q12I4MV8X83,5,OMNI Community Credit Union,MI,Battle Creek,49015,896
2021,549300DWS85AHLUZHB50,42-1410409,2,2142155,2142155,Quad City Bank and Trust Company,IA,Bettendorf,1701973,0,2125813,,2125813,"QCR HOLDINGS, INC.",2021,4,549300DWS85AHLUZHB50,2,QUAD CITY BANK AND TRUST COMPANY,IA,Bettendorf,52722,307
2021,5493004KGZVI015KO609,91-0672401,5,605580,605580,CANOPY FEDERAL CREDIT UNION,WA,Spokane,157928,-1,-1,,-1,,2021,4,5493004KGZVI015KO609,5,Canopy Federal Credit Union,WA,SPOKANE,99201,158
2021,0S8H5NJFLHEVJXVTQ413,91-0897063,3,2078290,2078290,Columbia State Bank,WA,Tacoma,14071995,0,2078816,,2078816,"COLUMBIA BANKING SYSTEM, INC.",2021,4,0S8H5NJFLHEVJXVTQ413,3,Columbia State Bank,OR,Portland,97205-3356,3676
2021,T68X8LLAQYRNDV034K14,58-0554454,9,1017939,1017939,United Community Bank,SC,Greenville,12887120,-1,1249347,,1249347,"UNITED COMMUNITY BANKS, INC.",2021,4,T68X8LLAQYRNDV034K14,9,UNITED COMMUNITY BANK,SC,Greenville,29601,15742
2021,254900PJ63T7KFSHAV90,31-0373340,1,701222,701222,The Merchants National Bank,OH,Hillsboro,933467,0,2485487,,2485487,"MERCHANTS BANCORP, INC.",2021,4,254900PJ63T7KFSHAV90,1,MERCHANTS NATIONAL BANK,OH,HILLSBORO,45133,921
2021,54930015NKWX0FSGV150,06-0405020,3,820301,820301,Jewett City Savings Bank,CT,Griswold,294988,0,-1,,-1,,2021,4,54930015NKWX0FSGV150,3,JEWETT CITY SAVINGS BANK,CT,JEWETT CITY,06351,392
2021,254900N10G1D8QK8M334,48-0292690,2,368951,368951,"THE KAW VALLEY STATE BANK AND TRUST COMPANY, OF WAMEGO, KANSAS",KS,Wamego,191653,0,1357103,,1357103,"KAW VALLEY BANCSHARES, INC.",2021,4,254900N10G1D8QK8M334,2,KAW VALLEY STATE BANK & TRUST,KS,WAMEGO,66547,205
2021,5493001YLK9E8PF87B85,36-6068452,5,337395,337395,Vibrant Credit Union,IL,Moline,809155,0,-1,,-1,,2021,4,5493001YLK9E8PF87B85,5,Vibrant Credit Union,IL,MOLINE,61265,1163
2021,549300UL8PI3UKDJT092,34-0165477,2,846619,846619,The Cortland Savings and Banking Company,OH,Cortland,733844,0,1130931,,1130931,CORTLAND BANCORP,2021,4,549300UL8PI3UKDJT092,2,The Cortland Savings and Banking Company,OH,Niles,44446,996
2021,254900FSTRXV05536767,39-0387690,3,35879,35879,East Wisconsin Savings Bank,WI,Kaukauna,241323,0,5095533,,5085990,"WISCONSIN MUTUAL BANCORP, MHC",2021,4,254900FSTRXV05536767,3,EAST WISCONSIN SAVINGS BANK,WI,KAUKAUNA,54130,430
2021,54930020VWE4K0ME5605,61-0284670,2,266945,266945,The Monticello Banking Company,KY,Monticello,766200,0,1097922,,1097922,"MONTICELLO BANKSHARES, INC.",2021,4,54930020VWE4K0ME5605,2,MONTICELLO BANKING COMPANY,KY,MONTICELLO,42633,574
2021,549300ZCC628OMXIBR11,04-2976591,3,1161216,1161216,Northmark Bank,MA,North Andover,358758,0,-1,,-1,,2021,4,549300ZCC628OMXIBR11,3,Northmark Bank,MA,North Andover,01845,290
2021,5493003B2LEGQHDWRN55,04-2175534,5,371184,371184,HANSCOM,MA,Bedford,1509707,0,-1,,-1,,2021,4,5493003B2LEGQHDWRN55,5,HANSCOM FEDERAL CREDIT UNION,MA,HANSCOM AFB,01731,3962
2021,254900PJVECT3YD6KY88,02-0155840,3,265407,265407,Bank of New Hampshire,NH,Laconia,1755545,0,2545831,,2545831,BNH FINANCIAL,2021,4,254900PJVECT3YD6KY88,3,BANK OF NEW HAMPSHIRE,NH,LACONIA,03246,1114
2021,TSQQR4KZYLBZ0MLQ5D71,39-0634030,3,120542,120542,State Bank of Chilton,WI,Chilton,327016,0,1133820,,1133820,"CALUMET BANCORPORATION, INC.",2021,4,TSQQR4KZYLBZ0MLQ5D71,3,State Bank of Chilton,WI,Chilton,53014,240
2021,549300KH5RQTNDNNHM28,37-0206222,1,209148,209148,The First National Bank of Carmi,IL,Carmi,426469,0,1098929,,1098929,"SOUTHERN ILLINOIS BANCORP, INC.",2021,4,549300KH5RQTNDNNHM28,1,THE FIRST NATIONAL BANK OF CAR,IL,CARMI,62821,231
2021,254900QRD0ZXHH08TX87,76-0561995,7,3845846,3845846,"Network Funding, L.P.",TX,Dallas,-1,3,-1,,-1,,2021,4,254900QRD0ZXHH08TX87,7,"Network Funding, L.P.",TX,Houston,77042,13010
2021,549300E76OWAX7HQJX42,73-0149048,3,320052,320052,Legacy Bank,OK,Hinton,463748,0,1054091,,1054091,"MIDSTATE BANCORP, INC.",2021,4,549300E76OWAX7HQJX42,3,Legacy Bank,OK,Hinton,73047,239
2021,549300M4E3MK3F5GQW40,74-2815524,3,2505460,2505460,The Bank,LA,Jennings,245436,0,2504874,,2504874,"BANCSHARES, INC., THE",2021,4,549300M4E3MK3F5GQW40,3,The Bank,LA,JENNINGS,70546,313
2021,254900Z8I9USTJ1JA072,58-0152760,3,204237,204237,Magnolia State Bank,GA,Eastman,161478,0,2453936,,2453936,"MAGNOLIA BANKSHARES, INC.",2021,4,254900Z8I9USTJ1JA072,3,Magnolia State Bank,GA,Eastman,31023,85
2021,5493001XRDEGNB7US825,38-1497358,5,1012998,1012998,VIBE CREDIT UNION,MI,Novi,913849,0,-1,,-1,,2021,4,5493001XRDEGNB7US825,5,VIBE CREDIT UNION,MI,NOVI,48377,1210
2021,5493000E527OH5Y8TR73,54-0314180,5,13390,13390,NEWPORT NEWS SHIPBUILDING EMPLOYEES,VA,Newport News,1743830,0,-1,,-1,,2021,4,5493000E527OH5Y8TR73,5,BayPort Credit Union,VA,Newport News,23606,1555
2021,549300CRPIDBSEMEY066,48-0612011,5,177498,177498,HEARTLAND CREDIT UNION,KS,Hutchinson,325706,0,-1,,-1,,2021,4,549300CRPIDBSEMEY066,5,HEARTLAND CREDIT UNION,KS,HUTCHINSON,67502,1906
2021,549300XOP6YO0UN0TY92,57-0310635,5,584171,584171,Spero Financial,SC,Greenville,388395,-1,-1,,-1,,2021,4,549300XOP6YO0UN0TY92,5,Spero Financial Federal Credit Union,SC,Greenville,29601,183
2021,549300B8JQ9XD5FQQH32,72-0643580,3,767554,767554,"Citizens Bank & Trust Company of Vivian, Louisiana",LA,Vivian,138624,0,3010288,,3010288,"C B & T BANCSHARES, INC.",2021,4,549300B8JQ9XD5FQQH32,3,CITIZENS BANK AND TRUST CO,LA,VIVIAN,71082,481
2021,549300V1ZDKDQXFW3339,72-6020667,5,23184,23184,La Capitol Federal Credit Union,LA,Baton Rouge,512686,0,-1,,-1,,2021,4,549300V1ZDKDQXFW3339,5,La Capitol Federal Credit Union,LA,Baton Rouge,70821,499
2021,549300LQBQA3XIDZPS96,23-1402813,5,983082,983082,WHITE ROSE CREDIT UNION,PA,York,82814,0,-1,,-1,,2021,4,549300LQBQA3XIDZPS96,5,WHITE ROSE CREDIT UNION,PA,YORK,17402,81
2021,549300CY7WNAHKHYSJ73,76-0236067,7,2891622,2891622,"CORNERSTONE HOME LENDING, INC.",TX,HOUSTON,-1,3,-1,,-1,,2021,4,549300CY7WNAHKHYSJ73,7,"CORNERSTONE HOME LENDING, INC.",TX,HOUSTON,77027,48170
2021,54930047C62INWFYCF40,92-0028428,5,234588,234588,SPIRIT OF ALASKA,AK,Fairbanks,159141,0,-1,,-1,,2021,4,54930047C62INWFYCF40,5,Spirit of Alaska Federal Credit Union,AK,Fairbanks,99701,187
2021,549300QLO8TSQW5JTK72,47-0523112,3,207050,207050,West Gate Bank,NE,Lincoln,737952,0,1061736,,1061736,"WEST GATE BANSHARES, INC.",2021,4,549300QLO8TSQW5JTK72,3,West Gate Bank,NE,Lincoln,68516,7637
2021,549300WJIJV987NXVC31,27-0746986,7,4438133,4438133,"SCENIC OAKS FUNDING, INC.",CA,MODESTO,-1,3,-1,,-1,,2021,4,549300WJIJV987NXVC31,7,"SCENIC OAKS FUNDING, INC.",CA,MODESTO,95350,1533
2021,254900ZKF687G440AJ92,72-1333433,7,3915374,3915374,"America's Mortgage Resource, Inc.",LA,NEW ORLEANS,-1,3,-1,,-1,,2021,4,254900ZKF687G440AJ92,7,America's Mortgage Resource,LA,Metairie,70002,474
2021,5493004T9SQFCNRQ2L76,43-0889809,7,3842443,3842443,DELMAR FINANCIAL COMPANY,MO,St. Louis,-1,3,-1,,-1,,2021,4,5493004T9SQFCNRQ2L76,7,Delmar Financial Company,MO,St Louis,63141,8621
2021,549300ANGNMQ8TDQAZ27,20-2715422,7,4438151,4438151,"SUNSTREET MORTGAGE, LLC",AZ,Phoenix,-1,3,-1,,-1,,2021,4,549300ANGNMQ8TDQAZ27,7,SUNSTREET MORTGAGE LLC,AZ,TUCSON,85718,3977
2021,54930074GUKXKBKNQI12,72-0768210,3,1007154,1007154,Progressive Bank,LA,Monroe,585336,0,1108659,,1108659,"PROGRESSIVE BANCORP, INC.",2021,4,54930074GUKXKBKNQI12,3,Progressive Bank,LA,Monroe,71201,232
2021,254900UD8AEXTVCVAF72,53-0201494,5,524775,524775,Transportation Federal Credit Union,DC,Washington,242456,0,-1,,-1,,2021,4,254900UD8AEXTVCVAF72,5,TRANSPORTATION FCU,VA,ALEXANDRIA,22314,214
2021,549300HV02VPA0FYR272,30-0149832,9,,-1,American Liberty Mortgage,,,-1,-1,-1,,-1,,2021,4,549300HV02VPA0FYR272,9,American Liberty Mortgage Inco,CO,Denver,80211,980
2021,5493007XXF5AWOEWTU94,36-1776229,1,235174,235174,Mutual Federal Bank,IL,Chicago,70824,0,3850130,,3849013,"MUTUAL FEDERAL BANCORP, MHC",2021,4,5493007XXF5AWOEWTU94,1,MUTUAL FEDERAL BANK,IL,CHICAGO,60608,1018
2021,254900PO1C5ZTB4V4859,47-0326425,2,540056,540056,FirstBank of Nebraska,NE,Wahoo,282384,0,1020854,,1020854,"BANK MANAGEMENT, INC.",2021,4,254900PO1C5ZTB4V4859,2,FirstBank of Nebraska,NE,Wahoo,68066,323
2021,549300JOT0D4J0SZIK67,11-3412303,7,3881732,3881732,THE MONEY SOURCE INC.,NY,NEW YORK,-1,3,-1,,-1,,2021,4,549300JOT0D4J0SZIK67,7,THE MONEY SOURCE,AZ,PHOENIX,85034,30186
2021,5493005EYZOUVJUXAX38,32-0517445,7,,-1,"Lakeview Community Capital, LLC",AZ,Phoenix,-1,3,-1,,-1,,2021,4,5493005EYZOUVJUXAX38,7,"Lakeview Community Capital, LL",PA,Horsham,19044,19071
2021,549300YJD6GFEQBIEF90,86-0098798,5,171777,171777,TUCSON,AZ,TUCSON,469496,0,-1,,-1,,2021,4,549300YJD6GFEQBIEF90,5,Tucson Federal Credit Union,AZ,Tucson,85716,471
2021,254900FMBXF85WQYV433,13-4920330,3,661308,661308,Amalgamated Bank,NY,New York,5324945,0,-1,,4400336,WORKERS UNITED,2021,4,254900FMBXF85WQYV433,3,Amalgamated Bank,NY,New York,10001,900
2021,254900N91HZUUV8IZM62,75-0830371,5,497477,497477,North East Texas Credit Union,TX,Lone Star,161716,0,-1,,-1,,2021,4,254900N91HZUUV8IZM62,5,North East Texas Credit Union,TX,Daingerfield,75638,141
2021,254900A9IPKYRVXEJ156,82-5309607,7,,-1,Preston Home Loans Inc,MI,GOODRICH,-1,3,-1,,-1,,2021,4,254900A9IPKYRVXEJ156,7,Legacy Mortgage,MI,Grand Blanc,48439,1054
2021,549300T7DF901BR7V258,11-1644859,5,823674,823674,Jovia Financial Credit Union,NY,Westbury,3481966,-1,-1,,-1,,2021,4,549300T7DF901BR7V258,5,JOVIA FINANCIAL CREDIT UNION,NY,WESTBURY,11590,4460
2021,549300XZEU2LB7FLWW04,47-0153475,5,1018918,1018918,FOUR POINTS,NE,Omaha,131983,0,-1,,-1,,2021,4,549300XZEU2LB7FLWW04,5,FOUR POINTS FEDERAL CREDIT UNION,NE,OMAHA,68154,273
2021,549300OBO7DOF2KOP535,62-0198265,3,436159,436159,FirstBank,TN,Nashville,6120102,0,1132104,,1132104,FB FINANCIAL CORPORATION,2021,4,549300OBO7DOF2KOP535,3,FirstBank,TN,Nashville,37221,40424
2021,5493009NZUFSRFRWTY71,84-0808889,5,499882,499882,Red Rocks Credit Union,CO,Littleton,342937,0,-1,,-1,,2021,4,5493009NZUFSRFRWTY71,5,Red Rocks Credit Union,CO,Littleton,80120,1160
2021,549300EL87GZMCVX0Q34,26-4803398,7,5163067,5163067,"BOND STREET MORTGAGE, LLC",DE,WILMINGTON,-1,3,-1,,-1,,2021,4,549300EL87GZMCVX0Q34,7,"Bond Street Mortgage, LLC",NJ,Paramus,07652,2355
2021,254900YLQBQNWLGKOI74,95-3763643,9,1015560,1015560,"Industrial and Commercial Bank of China USA, National Association",NY,New York,2899519,0,2403119,,4097978,CHINA INVESTMENT CORPORATION,2021,4,254900YLQBQNWLGKOI74,9,Industrial and Commercial Bank of China (USA) NA,NY,New York,10036,310
2021,549300DJS1VMO4NUS123,66-0190521,5,639893,639893,Cooperativa A/C de Arecibo,,Arecibo,-1,0,-1,,-1,,2021,4,549300DJS1VMO4NUS123,5,COOPACA,PR,ARECIBO,00613,288
2021,549300U65SW4VWXX3N34,71-0058360,2,314444,314444,FBT Bank & Mortgage,AR,Fordyce,161857,0,1099092,"FBT BANCSHARES, INC.",1099092,"FBT BANCSHARES, INC.",2021,4,549300U65SW4VWXX3N34,2,FBT Bank & Mortgage,AR,Fordyce,71742,93
2021,549300SY0ZRUCS4CSY07,53-0197895,5,792976,792976,LAFAYETTE FEDERAL CREDIT UNION,MD,Rockville,681421,0,-1,,-1,,2021,4,549300SY0ZRUCS4CSY07,5,LAFAYETTE FEDERAL CREDIT UNION,MD,ROCKVILLE,20852,315
2021,5493003GJY287GIWFH36,31-4376841,5,565376,565376,CME Federal Credit Union,OH,Columbus,297060,0,-1,,-1,,2021,4,5493003GJY287GIWFH36,5,CME FEDERAL CREDIT UNION,OH,COLUMBUS,43215,521
2021,549300HJSQXR32ZGFP55,65-0644585,3,2587916,2587916,Marine Bank & Trust Company,FL,Vero Beach,286174,0,5076215,,5076215,"MARINE BANCORP OF FLORIDA, INC.",2021,4,549300HJSQXR32ZGFP55,3,MARINE BANK & TRUST,FL,VERO BEACH,32963,126
2021,549300E2UX99HKDBR481,01-0726495,7,3955923,3955923,"Broker Solutions, Inc.",CA,Sacramento,-1,3,-1,,-1,,2021,4,549300E2UX99HKDBR481,7,"Broker Solutions, Inc",CA,Tustin,92780,190426
2021,549300LAQ3M8E5I08F43,71-0697350,7,4531575,4531575,"Farm Credit Services of Western Arkansas, ACA",AR,Russellville,-1,3,-1,,-1,,2021,4,549300LAQ3M8E5I08F43,7,Farm Credit Services of Western Arkansas,AR,Russellville,72801,293
2021,5493000OOREHUZON5E13,91-0419072,5,680699,680699,SPOKANE FIREFIGHTERS CREDIT UNION,WA,Spokane,58078,0,-1,,-1,,2021,4,5493000OOREHUZON5E13,5,Spokane Firefighters Credit Un,WA,Spokane,99205,123
2021,549300UV5JQXLGVWIP44,36-2030168,3,347639,347639,Devon Bank,IL,Chicago,291029,0,1131602,,1131602,"DEVON BANCORP, INC.",2021,4,549300UV5JQXLGVWIP44,3,Devon Bank,IL,Chicago,60645,1719
2021,5493004GXVRGCA238646,94-1215832,5,1007798,1007798,PREMIER COMMUNITY CREDIT UNION,CA,Stockton,154951,0,-1,,-1,,2021,4,5493004GXVRGCA238646,5,Premier Community Credit Union,CA,Stockton,95219,13
2021,549300STXRPOVDJ5GX04,26-0012825,7,5023563,5023563,"CHU & ASSOCIATES, INC.",CA,SACRAMENTO,-1,3,-1,,-1,,2021,4,549300STXRPOVDJ5GX04,7,FIDELITY FUNDING,CA,PASADENA,91107,68
2021,549300L44U62O7WHRR78,93-0468003,5,837484,837484,FIRST COMMUNITY,OR,Coquille,1168075,0,-1,,-1,,2021,4,549300L44U62O7WHRR78,5,FIRST COMMUNITY CREDIT UNION,OR,COQUILLE,97423,1356
2021,254900KOJTW8YS8AL287,34-4186000,1,243414,243414,First National Bank of Bellevue,OH,Bellevue,226981,0,1071258,,1071258,FIRST BANCSHARES INC.,2021,4,254900KOJTW8YS8AL287,1,First National Bank,OH,Bellevue,44811,183
2021,254900PCN2EQDRMIHV68,43-1897429,7,3849488,3849488,Mortgage Investment Services Corporation,KS,Shawnee,-1,3,-1,,-1,,2021,4,254900PCN2EQDRMIHV68,7,Mortgage Investment Services Corporation,KS,Shawnee,66226,1683
